#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
56,"Love Comes Free","Noah & The Void",83,6B,54,2025-08-05,02:56,2,"","Love Comes Free",2025-08-01,31,25,0,37,10,10,-12,A#/B♭ Major,4,1CBwBoYE1Fby1Tl5lO5Oxt,QZWFG2514030
57,"I'm Done","Don't Tell John",90,7B,87,2025-08-19,04:55,8,"","I'm Done",2025-07-22,45,0,0,59,0,10,-8,F Major,4,0g6H5VtH88wz60vs7SPBgy,QZTBC2569272
58,"Better in the Dark","Jordana,TV Girl",90,11B,64,2024-08-06,02:35,82,"","Summer's Over",2021-10-13,68,28,0,70,0,60,-7,A Major,4,3SeDS5sSoWnwAZvVgkdKzf,QM5BK1900509
59,"Fear Destroyer","Paul Archer",128,9B,69,2025-08-19,03:10,7,"","Fear Destroyer",2025-07-04,52,0,5,34,0,0,-8,G Major,4,7JrhIdaQLjFRGcTjAUQKwV,USDFT2500204
60,"Static","Steve Lacy",79,3B,31,2024-08-06,02:36,72,"","Gemini Rights",2022-07-15,34,43,63,22,0,10,-13,C♯/D♭ Major,5,4OmfWzukSVD140NiAIEjem,USRC12202285
61,"Closer","Alex Nackman",152,5B,59,2025-09-11,04:15,0,"","This Revolution",2011-01-25,56,33,0,33,0,10,-9,D#/E♭ Major,3,3HRVQg8HrTynKdDXn00DeW,usx9p1038517
62,"do i ever cross your mind","sombr",82,8B,56,2024-10-16,02:48,80,"","do i ever cross your mind",2024-08-30,39,56,93,25,0,10,-12,C Major,4,5dt0PVoQ5xq5mvrJ1Bp3ou,USWB12403822
63,"I Know Places","Lykke Li",102,6A,11,2024-10-29,06:26,51,"","Wounded Rhymes",2011-00-00,37,76,1,5,0,0,-14,G Minor,4,4u3aErjHkwVqqdyfNDMyJ1,SEVUM1000508
64,"Bunny","Sylvie Cox",160,10A,69,2025-08-12,04:28,9,"","Bunny",2025-07-25,38,36,0,41,0,10,-8,B Minor,4,6clrJWqWOaYGnw7pGTHMNd,QZK6G2508032
65,"Let Her Go","Passenger",75,9B,55,2024-11-25,04:12,71,"folk pop","All the Little Lights (Deluxe Version)",2013-08-26,48,37,0,24,0,10,-7,G Major,4,5kWcIgj5CszKQBB0Lg7sGY,GBMQN1100004
